job_id,title,company_name,company_name_normalized,location,location_normalized,work_mode,posted_at,employment_type,seniority_level,offered_salary_min,offered_salary_max,offered_salary_currency,salary_period,salary_is_predicted,offered_salary_min_usd,offered_salary_max_usd,benefits,benefits_normalized,skill_score,semantic_score,score_total,matched_skills,status,apply_url,geocode_lat,geocode_lon
4272854754,Technical Program Manager (Customer Success Manager),Harness,,,,,,,,,,,yearly,,,,"commuter, equity, fsa, parental leave, rsu",,0.178698,0.697069987654686,0.4515,Salesforce,new,https://www.linkedin.com/jobs/view/4272854754,,
4297695784,"Partner Manager, Technical Programs – MSP",Atlassian,,,,,,,,,,,yearly,,,,"bonus, disability, equity, vision",,0.0,0.7196901738643646,0.3969,,new,https://www.linkedin.com/jobs/view/4297695784,,
4273265487,"Technical Program Manager, Accessibility",Accessibility,,,,,,full-time,lead,149000.0,260000.0,USD,yearly,,149000.0,260000.0,"annual bonus, bonus, dental, disability, equity, mental health, parental leave, pto, vision, wellness",,0.0,0.6825557351112366,0.3589,"product management, program management, stakeholder management, compliance",new,https://www.linkedin.com/jobs/view/4273265487,,
4286881201,"Program Manager, Developer Awareness & Education",Adobe,,,,,,,,,,,yearly,,,,"disability, equity",,0.0,0.644273191690445,0.3705,,new,https://www.linkedin.com/jobs/view/4286881201,,
4299048930,General Manager,Malbon Golf,,,,,,,,,,,yearly,,,,"401k, bonus, dental, medical, pto, vision",,0.0,0.6069795116782188,0.3574,,new,https://www.linkedin.com/jobs/view/4299048930,,
4296244758,Support Operations Manager,HomeLight,,,,,,,,,,,yearly,,,,"401k, commuter, dental, disability, life insurance, medical, pto, vision",,0.178698,0.6531271934509277,0.4361,Documentation,new,https://www.linkedin.com/jobs/view/4296244758,,
4295809873,Sr. Growth Program Manager (Remote),CrowdStrike,,,,remote,,,senior,,,,yearly,,,,"401k, bonus, disability, equity, health insurance, medical, paid time off, wellness",,0.178698,0.6730521321296692,0.4181,Salesforce,new,https://www.linkedin.com/jobs/view/4295809873,,
4297461588,"Customer Onboarding Manager, Deel IT",Deel,,,,,,,,,,,yearly,,,,"bonus, disability, pto, rsu, stock, vision",,0.0,0.6679047495126724,0.3788,,new,https://www.linkedin.com/jobs/view/4297461588,,
4288394857,Product Operations Manager,Zip,,,,,,,,,,,yearly,,,,"401k, commuter, dental, equity, pto, vision",,0.178698,0.6228888109326363,0.4256,Salesforce,new,https://www.linkedin.com/jobs/view/4288394857,,
4282939710,Implementation Manager,Gigs,,,,,,,,,,,yearly,,,,"rsu, stock, vision",,0.0,0.6383100897073746,0.3684,onboarding,new,https://www.linkedin.com/jobs/view/4282939710,,
4286441252,"Product Support Manager, Social Media",Roblox,,,,,,,,,,,yearly,,,,"disability, equity, vision",,0.0,0.6589624285697937,0.3756,,new,https://www.linkedin.com/jobs/view/4286441252,,
4298415449,"Manager, Revenue Operations, Order Management",Pinterest,,,,,,,,,,,yearly,,,,"disability, equity, medical",,0.0,0.6300998777151108,0.3655,,new,https://www.linkedin.com/jobs/view/4298415449,,
4298293984,Program Manager,Fastly,,,,,,,,,,,yearly,,,,"401k, bonus, dental, disability, equity, medical, mental health, rsu, stock, vision, wellness",,0.315833,0.6532896459102631,0.4842,"Documentation, Salesforce",new,https://www.linkedin.com/jobs/view/4298293984,,
4250813530,Technical Program Manager,Woven by Toyota,,,,,,,,,,,yearly,,,,"401k, dental, vision, wellness",,0.178698,0.6625373065471649,0.4394,Confluence,new,https://www.linkedin.com/jobs/view/4250813530,,
4255593402,Customer Engineering Manager,Airbyte,,,,,,,,,,,yearly,,,,"401k, dental, disability, equity, fsa, medical, paid time off, parental leave, pto, rsu, vision",,0.315833,0.7074582874774933,0.5032,"Documentation, SQL",new,https://www.linkedin.com/jobs/view/4255593402,,
4299028704,Global Onboarding Program Manager,Anthropic,,,,,,,,,,,yearly,,,,"equity, parental leave, rsu, vision",,0.0,0.6453673988580704,0.3709,,new,https://www.linkedin.com/jobs/view/4299028704,,
4233179428,"Technical Program Manager, Manager, Infrastructure",Stripe,,,,,,,,,,,yearly,,,,"401k, bonus, dental, equity, medical, vision, wellness",,0.0,0.6631969809532166,0.3771,,new,https://www.linkedin.com/jobs/view/4233179428,,
4261368215,"Senior Operations Manager, Central Operations",Commure,,,,,,,senior,,,,yearly,,,,"bonus, vision",,0.315833,0.6364872008562088,0.4533,"Documentation, SQL",new,https://www.linkedin.com/jobs/view/4261368215,,
4296121384,"Director, Customer Support Engineering",Vercel,,,,,,,director,,,,yearly,,,,"bonus, disability, equity",,0.0,0.6562175899744034,0.3497,,new,https://www.linkedin.com/jobs/view/4296121384,,
4298791815,Product Operations Specialist,Zscaler,,,,,,,,,,,yearly,,,,"bonus, disability, education reimbursement, equity, medical, mental health, parental leave",,0.0,0.6431698203086853,0.3701,,new,https://www.linkedin.com/jobs/view/4298791815,,
4281627856,"Staff Business Operations Manager, GTM",Intuit,,,,,,,staff,,,,yearly,,,,"bonus, equity, vision",,0.0,0.6521409451961517,0.3482,,new,https://www.linkedin.com/jobs/view/4281627856,,
4298477704,Product Operations Lead,Loti,,,,,,,lead,,,,yearly,,,,"401k, 401k match, dental, equity, vision",,0.315833,0.6108955889940262,0.4444,"Documentation, SQL",new,https://www.linkedin.com/jobs/view/4298477704,,
4296669385,Technical Program Manager - Coding,Google DeepMind,,,,,,,,,,,yearly,,,,"bonus, disability, equity, rsu",,0.0,0.6836798042058945,0.3843,,new,https://www.linkedin.com/jobs/view/4296669385,,
4297673422,Strategy & Operations,Strala,,,,,,,,,,,yearly,,,,"dental, equity, medical, rsu, vision",,0.0,0.6323248445987701,0.3663,,new,https://www.linkedin.com/jobs/view/4297673422,,
4298962581,"Manager, Technical Account Manager, Enterprise",Retool,,,,,,,,,,,yearly,,,,"401k, bonus, dental, equity, medical, vision",,0.0,0.6596680581569672,0.3759,,new,https://www.linkedin.com/jobs/view/4298962581,,
4299032480,Senior Project Manager,Mobile Commons,,,,,,,senior,,,,yearly,,,,"401k, dental, disability, vision",,0.0,0.6572155654430389,0.35,,new,https://www.linkedin.com/jobs/view/4299032480,,
4298819770,Product Manager,AtlasNova AI,,,,,,,,,,,yearly,,,,"bonus, equity",,0.0,0.6492016315460205,0.3722,,new,https://www.linkedin.com/jobs/view/4298819770,,
4299489119,Product Manager,Anritsu,,,,,,,,,,,yearly,,,,"401k, dental, life insurance, medical, rsu, tuition, vision",,0.0,0.6329349279403687,0.3665,,new,https://www.linkedin.com/jobs/view/4299489119,,
4297027115,Programs and Business Operations Lead,Airbnb,,,,,,,lead,,,,yearly,,,,"bonus, disability, equity, rsu, wellness",,0.178698,0.5232034772634506,0.3657,SQL,new,https://www.linkedin.com/jobs/view/4297027115,,
4297373387,"Technical Program Manager, AI Operations",Handshake,,,,,,,,,,,yearly,,,,"401k, bonus, dental, equity, learning stipend, medical, mental health, parental leave, pto, vision, wellness",,0.178698,0.6443467140197754,0.4331,SQL,new,https://www.linkedin.com/jobs/view/4297373387,,
4296616929,Operations Manager,Wayoh,,,,,,,,,,,yearly,,,,,,0.178698,0.6847542226314545,0.4472,Documentation,new,https://www.linkedin.com/jobs/view/4296616929,,
4287203654,SaaS Operations Manager,Planet,,,,,,,,,,,yearly,,,,"bonus, commuter, dental, disability, equity, hsa, medical, paid time off, parental leave, tuition, vision, wellness",,0.0,0.6820784211158752,0.3837,,new,https://www.linkedin.com/jobs/view/4287203654,,
4297311511,Localization Vendor Coordinator,Roblox,,,,,,,,,,,yearly,,,,"disability, equity, vision",,0.178698,0.6643482148647308,0.4401,Documentation,new,https://www.linkedin.com/jobs/view/4297311511,,
4092094111,Senior Product Operations Manager,Skydio,,,,,,,senior,,,,yearly,,,,"401k, disability, equity, health insurance, stock",,0.430423,0.6527626812458038,0.4991,"SQL, Confluence, Salesforce",new,https://www.linkedin.com/jobs/view/4092094111,,
4297395131,Senior Technical Program Manager,Aurora,,,,,,,senior,,,,yearly,,,,"annual bonus, bonus, disability, equity, vision",,0.0,0.7328144013881683,0.3765,,new,https://www.linkedin.com/jobs/view/4297395131,,
4299084060,Project Manager / Owners Representative,Springpoint Group,,,,,,,,,,,yearly,,,,"401k, dental, health insurance, paid time off, vision",,0.0,0.6670079231262207,0.3785,,new,https://www.linkedin.com/jobs/view/4299084060,,
4295165372,Operations Manager,Sunbelt Controls,,,,,,,,,,,yearly,,,,vision,,0.178698,0.6726611405611038,0.443,Documentation,new,https://www.linkedin.com/jobs/view/4295165372,,
4297085101,SME Sales & Operations Manager,Holmes,,,,,,,,,,,yearly,,,,"bonus, performance bonus",,0.0,0.6459554731845856,0.3711,,new,https://www.linkedin.com/jobs/view/4297085101,,
4297450762,Territory Manager - Northern California,VYGON,Vygon,,,,,,,,,,yearly,,,,medical,,0.0,0.6537935137748718,0.3738,,new,https://www.linkedin.com/jobs/view/4297450762,,
4297921968,Growth & Marketing Manager,World Class Health,,,,,,,,,,,yearly,,,,disability,,0.0,0.6544076502323151,0.374,,new,https://www.linkedin.com/jobs/view/4297921968,,
4298276734,Sales Manager,Unknown,,,,,,,,,,,yearly,,,,,,0.0,0.0,0.145,,new,https://www.linkedin.com/jobs/view/4298276734,,
4299017299,Communications Manager,Unknown,,,,,,,,,,,yearly,,,,,,0.0,0.0,0.145,,new,https://www.linkedin.com/jobs/view/4299017299,,
4294894102,Sales Manager/Director,Unknown,,,,,,,director,,,,yearly,,,,,,0.0,0.0,0.12,,new,https://www.linkedin.com/jobs/view/4294894102,,
4299072013,E-commerce Marketing & Insights Manager,Unknown,,,,,,,,,,,yearly,,,,,,0.0,0.0,0.145,,new,https://www.linkedin.com/jobs/view/4299072013,,
4299077174,Founding Enterprise Account Executive (US),Unknown,,,,,,,,,,,yearly,,,,,,0.0,0.0,0.145,,new,https://www.linkedin.com/jobs/view/4299077174,,
4299493008,"Launch Readiness Program, Associate",Snap Inc.,Snap,,,,,,associate,,,,yearly,,,,,,0.0,0.0,0.12,,new,https://www.linkedin.com/jobs/view/4299493008,,
4297330612,"Customer Service, Sales and Marketing Manager",Unknown,,,,,,,,,,,yearly,,,,,,0.0,0.0,0.145,,new,https://www.linkedin.com/jobs/view/4297330612,,
4298813466,PM - GTM Systems,Unknown,,,,,,,,,,,yearly,,,,,,0.0,0.0,0.145,,new,https://www.linkedin.com/jobs/view/4298813466,,
4293952610,Station Manager,Unknown,,,,,,,,,,,yearly,,,,,,0.0,0.0,0.145,,new,https://www.linkedin.com/jobs/view/4293952610,,
4299029918,Project Manager — Construction,Unknown,,,,,,,,,,,yearly,,,,,,0.0,0.0,0.145,,new,https://www.linkedin.com/jobs/view/4299029918,,
4286983232,Implementation Manager | Commercial,Unknown,,,,,,,,,,,yearly,,,,,,0.0,0.0,0.145,,new,https://www.linkedin.com/jobs/view/4286983232,,
4297321458,"Localization Program Manager, Product",Unknown,,,,,,,,,,,yearly,,,,,,0.0,0.0,0.145,,new,https://www.linkedin.com/jobs/view/4297321458,,
4263705361,Partnerships and Payment Operations Manager,Unknown,,,,,,,,,,,yearly,,,,,,0.0,0.0,0.145,,new,https://www.linkedin.com/jobs/view/4263705361,,
4296333220,"Program Manager, Experiential Learning Centers",Junior Achievement of Northern California,,,,,,,,,,,yearly,,,,,,0.0,0.0,0.145,,new,https://www.linkedin.com/jobs/view/4296333220,,
4297930576,Project Manager,Unknown,,,,,,,,,,,yearly,,,,,,0.0,0.0,0.145,,new,https://www.linkedin.com/jobs/view/4297930576,,
4298786392,Property Director/Manager,Bayside Realty Partners,,,,,,,director,,,,yearly,,,,,,0.0,0.0,0.12,,new,https://www.linkedin.com/jobs/view/4298786392,,
4299072409,Technical Program Manager - VenturaOS,The Trade Desk,Trade Desk,,,,,,,,,,yearly,,,,,,0.0,0.0,0.145,,new,https://www.linkedin.com/jobs/view/4299072409,,
4297420361,"Operations Manager / Sr. Operations – Freight Forwarding (Remote, US-Based – San Francisco Focus)",Unknown,,,,remote,,,senior,,,,yearly,,,,,,0.0,0.0,0.12,,new,https://www.linkedin.com/jobs/view/4297420361,,
4299492438,"Manager, Help Center",Unknown,,,,,,,,,,,yearly,,,,,,0.0,0.0,0.145,,new,https://www.linkedin.com/jobs/view/4299492438,,
4297315488,LQA Program Manager,Roblox,,,,,,,,,,,yearly,,,,,,0.0,0.0,0.145,,new,https://www.linkedin.com/jobs/view/4297315488,,
4299057104,Account Executive,Tembo,,,,,,,,,,,yearly,,,,,,0.0,0.0,0.145,,new,https://www.linkedin.com/jobs/view/4299057104,,
4277460524,Senior Implementation Manager,"Checkr, Inc.",Checkr,,,,,,senior,,,,yearly,,,,,,0.0,0.0,0.12,,new,https://www.linkedin.com/jobs/view/4277460524,,
4298251612,Engagement Manager,Gong,,,,remote,,,lead,133500.0,157000.0,USD,yearly,,133500.0,157000.0,"401k, bonus, dental, disability, equity, learning stipend, medical, mental health, parental leave, vision, wellness",,0.178698,0.6559626460075378,0.4121,Salesforce,new,https://www.linkedin.com/jobs/view/4298251612,,
4250891485,Technical Program Manager,Rippling,,,,,,,,,,,yearly,,,,,,0.0,0.0,0.145,,new,https://www.linkedin.com/jobs/view/4250891485,,
4288914870,Technical Project Manager,Real,,,,,,,,,,,yearly,,,,,,0.0,0.0,0.145,,new,https://www.linkedin.com/jobs/view/4288914870,,
4297983524,"Program Manager, Global Contingent Workforce",Tenstorrent,,,,,,,,,,,yearly,,,,,,0.0,0.0,0.145,,new,https://www.linkedin.com/jobs/view/4297983524,,
4279435277,Technical Program Manager,Sigma,,,,,,,,,,,yearly,,,,,,0.0,0.0,0.145,,new,https://www.linkedin.com/jobs/view/4279435277,,
4298958146,Business Operations and Strategy Manager,Mesh,,,,,,,,,,,yearly,,,,,,0.0,0.0,0.145,,new,https://www.linkedin.com/jobs/view/4298958146,,
4297304500,People & Culture Manager,Unknown,,,,onsite,,,vp,85000.0,95000.0,USD,yearly,,85000.0,95000.0,"401k, dental, health insurance, life insurance, medical, vision",,0.0,0.631906196475029,0.3412,,new,https://www.linkedin.com/jobs/view/4297304500,,
4294691444,IT Infrastructure Engineer,Vercel,,,,hybrid,,,,132000.0,132000.0,USD,yearly,,132000.0,132000.0,"disability, equity",,0.178698,0.6837512850761414,0.4469,Documentation,new,https://www.linkedin.com/jobs/view/4294691444,,
4288264078,Data Engineer,Unknown,,,,hybrid,,,mid,160000.0,220000.0,USD,yearly,,160000.0,220000.0,"bonus, equity",,0.178698,0.6558457314968109,0.4121,SQL,new,https://www.linkedin.com/jobs/view/4288264078,,
4290188771,"Strategic Solutions Engineer, West",West,,,,remote,,consultant,cxo,175000.0,210000.0,USD,yearly,,175000.0,210000.0,"commuter, dental, equity, medical, parental leave, pto, rsu, vision, wellness",,0.178698,0.6720084547996521,0.4177,Salesforce,new,https://www.linkedin.com/jobs/view/4290188771,,
4292001563,"Strategic Solutions Engineer, Strategic Accounts - West Region",Amplitude,,,,,,,lead,300.0,300.0,,yearly,,300.0,300.0,"401k, bonus, commuter, dental, disability, equity, espp, medical, mental health, parental benefits, parental leave, pto, stock, unlimited pto, vision, wellness",,0.178698,0.6488640010356903,0.4096,SQL,new,https://www.linkedin.com/jobs/view/4292001563,,
4299661103,Senior Data Engineer,ApartmentIQ,,United States,United States,remote,,,senior,100.0,100.0,,yearly,,100.0,100.0,"401k, bonus, dental, disability, life insurance, medical, parental leave, vision",,0.178698,0.6580183506011963,0.4129,SQL,new,https://www.linkedin.com/jobs/view/4299661103,,
dist1,Data Engineer,Acme,,"Seattle, WA, United States","Seattle, Washington, USA",remote,,Full-time,Mid-Senior,,,,yearly,,,,,,0.0,0.567344605922699,0.3436,,new,https://www.linkedin.com/jobs/view/1,47.6062,-122.3321
4291952541,Senior Business Development Key Customer Account Manager,TE Connectivity,,San Francisco Bay Area,,remote,,full-time,senior,85000.0,85000.0,,yearly,,85000.0,85000.0,medical,,0.0,0.6852622628211975,0.3598,,new,https://www.linkedin.com/jobs/view/4291952541,,
4299024280,Account Manager,Lakeside Organic Gardens,,"Watsonville, CA",,onsite,,full-time,,,,,yearly,,,,,,0.0,0.6157336384057999,0.3605,,new,https://www.linkedin.com/jobs/view/4299024280,,
4299076293,Territory Account Manager,NVISION Eye Centers,,"San Jose, CA",,,,,,,,,yearly,,,,"medical, vision",,0.0,0.6162603497505188,0.3607,,new,https://www.linkedin.com/jobs/view/4299076293,,
4291400394,Production & Client Experience Manager,Tony Caters,,"San Jose, CA",,onsite,,,staff,65000.0,75000.0,USD,yearly,,65000.0,75000.0,"Medical insurance, Vision insurance, Dental insurance, 401(k)",,0.0,0.6157748699188232,0.3355,,new,https://www.linkedin.com/jobs/view/4291400394,,
4274396391,Product Manager,Provable,,San Francisco Bay Area,,,,,,,,,yearly,,,,"vision, pto",,0.0,0.620339035987854,0.3621,,new,https://www.linkedin.com/jobs/view/4274396391,,
adzuna:5402688339,Clinical Program Manager,"Social Service Staffing & Recruiting, Inc.",,"San Francisco, California",,onsite,2025-09-17,,,108502.98,108502.98,USD,yearly,,108502.98,108502.98,,,0.0,0.6283948123455048,0.4109,program management,new,https://www.adzuna.com/land/ad/5402688339?se=QHL_awWV8BGWvd24pq0uNA&utm_medium=api&utm_source=e1a466cc&v=6AD54CF80D79EFF9234EC3A134B1B4ACFAAB8498,37.798085,-122.466538
adzuna:5401482894,Program Manager,Boys & Girls Clubs of San Leandro,,"San Lorenzo, Alameda County",,onsite,2025-09-16,,,91112.59,91112.59,USD,yearly,,91112.59,91112.59,"health insurance, pto",,0.0,0.577823743224144,0.3731,,new,https://www.adzuna.com/details/5401482894?utm_medium=api&utm_source=e1a466cc,37.678073,-122.131178
adzuna:5404233275,Program Manager,Institute on Aging,,"San Francisco, California",,onsite,2025-09-17,full_time,,100401.0,118119.0,USD,yearly,,100401.0,118119.0,,,0.0,0.556586280465126,0.3858,system design,new,https://www.adzuna.com/details/5404233275?utm_medium=api&utm_source=e1a466cc,37.798085,-122.466538
adzuna:5403332254,Technical Program Manager,TEKsystems,,"Alameda Pt, Alameda County",,onsite,2025-09-17,,,145151.64,145151.64,USD,yearly,,145151.64,145151.64,medical,,0.0,0.6338174939155579,0.4128,"program management, risk management",new,https://www.adzuna.com/details/5403332254?utm_medium=api&utm_source=e1a466cc,37.763607,-122.258202
adzuna:5405275361,"Program Manager, Consultant",Blue Shield of California,,"Oakland, Alameda County",,onsite,2025-09-18,full_time,,197232.34,197232.34,USD,yearly,,197232.34,197232.34,,,0.0,0.7077252715826035,0.4645,"program management, risk management",new,https://www.adzuna.com/details/5405275361?utm_medium=api&utm_source=e1a466cc,37.772927,-122.214332
adzuna:5404772558,S2P Program Manager,Axelon Services Corporation,,"Oakland, Alameda County",,remote,2025-09-18,,,175808.12,175808.12,USD,yearly,,175808.12,175808.12,,,0.0,0.6355784833431244,0.4393,,new,https://www.adzuna.com/details/5404772558?utm_medium=api&utm_source=e1a466cc,37.772927,-122.214332
adzuna:5403636226,Compensation Program Manager,Upgrade,,"San Francisco, California",,onsite,2025-09-17,full_time,,120000.0,150000.0,USD,yearly,,120000.0,150000.0,,,0.0,0.5718379691243172,0.3911,customer success,new,https://www.adzuna.com/details/5403636226?utm_medium=api&utm_source=e1a466cc,37.798085,-122.466538
adzuna:5401534235,Materials Program Manager,Oura,,"San Francisco, California",,onsite,2025-09-16,,,146005.75,146005.75,USD,yearly,,146005.75,146005.75,,,0.0,0.6502466052770615,0.3984,,new,https://www.adzuna.com/details/5401534235?utm_medium=api&utm_source=e1a466cc,37.798085,-122.466538
adzuna:5401304464,Principal IT Program Manager,Pacific Gas And Electric Company,,"Oakland, Alameda County",,hybrid,2025-09-16,,,193304.11,193304.11,USD,yearly,,193304.11,193304.11,,,0.0,0.6778132617473602,0.4081,"program management, risk management",new,https://www.adzuna.com/details/5401304464?utm_medium=api&utm_source=e1a466cc,37.772927,-122.214332
adzuna:5401628654,Staff Technical Program Manager,Uber,,"SoMa, San Francisco",,onsite,2025-09-16,,,126425.43,126425.43,USD,yearly,,126425.43,126425.43,,,0.0,0.7161536067724228,0.4215,program management,new,https://www.adzuna.com/details/5401628654?utm_medium=api&utm_source=e1a466cc,37.773969,-122.410448
adzuna:5404514707,"Quality Assurance, Program Manager","Rigel Pharmaceuticals, Inc.",,"South San Francisco, San Mateo County",,onsite,2025-09-18,,,201029.02,201029.02,USD,yearly,,201029.02,201029.02,,,0.0,0.6680319011211395,0.4506,"program management, risk management, change management",new,https://www.adzuna.com/details/5404514707?utm_medium=api&utm_source=e1a466cc,37.65319,-122.418411
adzuna:5403620659,Program Management Senior Director,Salesforce,,"San Francisco, California",,onsite,2025-09-17,full_time,,225200.0,343400.0,USD,yearly,,225200.0,343400.0,,,0.147624,0.6996780335903168,0.4875,"Salesforce, program management, customer success, product management",new,https://www.adzuna.com/details/5403620659?utm_medium=api&utm_source=e1a466cc,37.798085,-122.466538
adzuna:5403887222,Partner Channels and Program Manager,Retool,,"San Francisco, California",,onsite,2025-09-17,,,145300.0,196500.0,USD,yearly,,145300.0,196500.0,,,0.0,0.6382302343845367,0.4144,onboarding,new,https://www.adzuna.com/details/5403887222?utm_medium=api&utm_source=e1a466cc,37.798085,-122.466538
adzuna:5405011191,System Engineering Program Manager,Mill,,"San Bruno, San Mateo County",,onsite,2025-09-18,,,197634.53,197634.53,USD,yearly,,197634.53,197634.53,,,0.0,0.6023246496915817,0.4276,,new,https://www.adzuna.com/details/5405011191?utm_medium=api&utm_source=e1a466cc,37.63049,-122.411084
adzuna:5403328770,Program Manager III - Impact Spending,KAISER,,"Oakland, Alameda County",,onsite,2025-09-17,,,95243.26,95243.26,USD,yearly,,95243.26,95243.26,,,0.0,0.6429242193698883,0.416,"program management, product management, risk management",new,https://www.adzuna.com/details/5403328770?utm_medium=api&utm_source=e1a466cc,37.772927,-122.214332
adzuna:5405624239,Program Manager III - Impact Spending,Kaiser Permanente,,"Oakland, Alameda County",,onsite,2025-09-18,full_time,,124650.7,124650.7,USD,yearly,,124650.7,124650.7,,,0.0,0.6611954867839813,0.4482,program management,new,https://www.adzuna.com/details/5405624239?utm_medium=api&utm_source=e1a466cc,37.772927,-122.214332
adzuna:5403334250,"Senior Manager, Technical Program Management",Autodesk,,"SoMa, San Francisco",,onsite,2025-09-17,,,225113.05,225113.05,USD,yearly,,225113.05,225113.05,,,0.0,0.7654493749141693,0.4589,"program management, risk management, strategic planning",new,https://www.adzuna.com/details/5403334250?utm_medium=api&utm_source=e1a466cc,37.773969,-122.410448
adzuna:5404991180,Campaign & Creative Operations Program Manager,US Tech Solutions,,"SoMa, San Francisco",,onsite,2025-09-18,,,97324.73,97324.73,USD,yearly,,97324.73,97324.73,vision,,0.0,0.6337741613388062,0.4386,"process improvement, program management",new,https://www.adzuna.com/details/5404991180?utm_medium=api&utm_source=e1a466cc,37.773969,-122.410448
adzuna:5404511824,Supply Chain Program Management Lead,Zipline,,"South San Francisco, San Mateo County",,onsite,2025-09-18,,,106549.25,106549.25,USD,yearly,,106549.25,106549.25,,,0.0,0.625539243221283,0.4358,,new,https://www.adzuna.com/details/5404511824?utm_medium=api&utm_source=e1a466cc,37.65319,-122.418411
adzuna:5401482932,Program Manager - San Leandro USD,Boys & Girls Clubs of San Leandro,,"Ashland, Alameda County",,onsite,2025-09-16,,,72768.59,72768.59,USD,yearly,,72768.59,72768.59,"health insurance, pto",,0.0,0.5996149033308029,0.3807,,new,https://www.adzuna.com/details/5401482932?utm_medium=api&utm_source=e1a466cc,37.703439,-122.12448
adzuna:5405875632,"Program Manager, Talent Strategy & Operations",Decagon,,"San Francisco, California",,onsite,2025-09-18,full_time,,160000.0,220000.0,USD,yearly,,160000.0,220000.0,,,0.0,0.6106566041707993,0.4305,,new,https://www.adzuna.com/details/5405875632?utm_medium=api&utm_source=e1a466cc,37.798085,-122.466538
adzuna:5403646917,"Senior Program Manager, ECE Initiatives",First 5 Alameda County,,"Alameda Pt, Alameda County",,onsite,2025-09-17,full_time,,110000.0,159000.0,USD,yearly,,110000.0,159000.0,,,0.0,0.6070671752095222,0.4035,program management,new,https://www.adzuna.com/details/5403646917?utm_medium=api&utm_source=e1a466cc,37.763607,-122.258202
adzuna:5403332483,Staff Technical Program Manager - Infrastructure,Uber,,"SoMa, San Francisco",,onsite,2025-09-17,,,142062.08,142062.08,USD,yearly,,142062.08,142062.08,,,0.0,0.7390498071908951,0.4496,"program management, product management, risk management",new,https://www.adzuna.com/details/5403332483?utm_medium=api&utm_source=e1a466cc,37.773969,-122.410448
adzuna:5405014542,"Program Manager, Joseph McFee Center",The Salvation Army Golden State Division,,"San Francisco, California",,onsite,2025-09-18,,,44762.73,44762.73,USD,yearly,,44762.73,44762.73,,,0.0,0.6562895327806473,0.4465,"risk management, change management",new,https://www.adzuna.com/details/5405014542?utm_medium=api&utm_source=e1a466cc,37.798085,-122.466538
adzuna:5403646915,Program Manager (Community-Based Program / Alameda County),Lincoln Job Postings,,"Oakland, Alameda County",,onsite,2025-09-17,,,95010.29,95010.29,USD,yearly,,95010.29,95010.29,mental health,,0.0,0.5583343952894211,0.3864,,new,https://www.adzuna.com/details/5403646915?utm_medium=api&utm_source=e1a466cc,37.772927,-122.214332
adzuna:5406048960,"Senior Technical Program Manager, Issue Management",Zoox,,"Foster City, San Mateo County",,onsite,2025-09-18,full_time,,242880.73,242880.73,USD,yearly,,242880.73,242880.73,,,0.0,0.709863692522049,0.4653,"program management, system design, product management, risk management",new,https://www.adzuna.com/land/ad/5406048960?se=6pJGpwiV8BG0RMtAi3CyPw&utm_medium=api&utm_source=e1a466cc&v=82C66776107E45CE2A44429994E76580F34E9002,37.518079,-122.344761
adzuna:5404769291,"Principal Program Manager, Vegetation Management Procurement","Metasys Technologies, Inc.",,"Oakland, Alameda County",,hybrid,2025-09-18,,,163987.5,163987.5,USD,yearly,,163987.5,163987.5,,,0.0,0.6951769292354584,0.4601,"program management, risk management",new,https://www.adzuna.com/details/5404769291?utm_medium=api&utm_source=e1a466cc,37.772927,-122.214332
adzuna:5404984002,"Program Manager V, Medicaid and Charitable Programs",Kaiser Permanente,,"Alameda Pt, Alameda County",,onsite,2025-09-18,,,141998.55,141998.55,USD,yearly,,141998.55,141998.55,,,0.0,0.6306957006454468,0.4376,,new,https://www.adzuna.com/details/5404984002?utm_medium=api&utm_source=e1a466cc,37.793068,-122.242902
adzuna:5401626251,Principal Technical Program Manager - Azure Storage,Microsoft Corporation,,"SoMa, San Francisco",,onsite,2025-09-16,,,341863.4,341863.4,USD,yearly,,341863.4,341863.4,vision,,0.0,0.6103124395012856,0.3845,azure,new,https://www.adzuna.com/details/5401626251?utm_medium=api&utm_source=e1a466cc,37.773969,-122.410448
adzuna:5401628655,"Engagement Program Manager, Delivery Commercial Operations",Uber,,"SoMa, San Francisco",,hybrid,2025-09-16,,,138207.25,138207.25,USD,yearly,,138207.25,138207.25,,,0.0,0.610740177333355,0.3846,,new,https://www.adzuna.com/details/5401628655?utm_medium=api&utm_source=e1a466cc,37.773969,-122.410448
adzuna:5401399960,Sr. Technical Program Manager (San Francisco),Uber,,"Sea Cliff, San Francisco",,onsite,2025-09-16,,,178806.75,178806.75,USD,yearly,,178806.75,178806.75,,,0.0,0.6957318782806396,0.4144,"program management, compliance",new,https://www.adzuna.com/details/5401399960?utm_medium=api&utm_source=e1a466cc,37.778784,-122.490857
adzuna:5404514158,"Principal Program Manager, Product Strategic Initiatives",LinkedIn,,"San Francisco, California",,onsite,2025-09-18,,,141415.4,141415.4,USD,yearly,,141415.4,141415.4,,,0.0,0.6956660747528076,0.4603,,new,https://www.adzuna.com/details/5404514158?utm_medium=api&utm_source=e1a466cc,37.798085,-122.466538
