job_id,title,company_name,company_name_normalized,score_total,skill_score,semantic_score,recency_score,seniority_component,matched_skills,base_extracted,resume_overlap,overlap_added,semantic_added,rationale_text,weights_snapshot,thresholds_snapshot,matching_snapshot,status,apply_url
adzuna:5401628650,Senior Program Manager - Construction Management (Anticipated Opening),Turner & Townsend,,0.4114,0.0,0.6873628199100494,0.4723665527410147,1.0,,,,,,Skill match 0.00 | Contextual similarity 0.69 | Recency 0.47 | Seniority adj 1.00,,,,new,https://www.adzuna.com/details/5401628650?utm_medium=api&utm_source=e1a466cc
adzuna:5401628638,Senior Program Manager - Construction Management (Anticipated Opening),Turner & Townsend,,0.4114,0.0,0.6873628199100494,0.4723665527410147,1.0,,,,,,Skill match 0.00 | Contextual similarity 0.69 | Recency 0.47 | Seniority adj 1.00,,,,new,https://www.adzuna.com/details/5401628638?utm_medium=api&utm_source=e1a466cc
adzuna:5403331018,"Staff Program Manager, Autonomous Vehicle & Active Safety",General Motors,,0.4145,0.0,0.6385684013366699,0.6065306597126334,1.0,,,,,,Skill match 0.00 | Contextual similarity 0.64 | Recency 0.61 | Seniority adj 1.00,,,,new,https://www.adzuna.com/details/5403331018?utm_medium=api&utm_source=e1a466cc
adzuna:5405277678,"Technical Program Manager, Manufacturing Engineering and Systems, Data Centers",Google,,0.407,0.0,0.5432924330234528,0.7788007830714049,1.0,,,,,,Skill match 0.00 | Contextual similarity 0.54 | Recency 0.78 | Seniority adj 1.00,,,,new,https://www.adzuna.com/details/5405277678?utm_medium=api&utm_source=e1a466cc
adzuna:5402546026,Sr Software Engineering Program Manager - Hardware Test Engineering,Apple,,0.3899,0.0,0.6257234662771225,0.4723665527410147,1.0,,,,,,Skill match 0.00 | Contextual similarity 0.63 | Recency 0.47 | Seniority adj 1.00,,,,new,https://www.adzuna.com/details/5402546026?utm_medium=api&utm_source=e1a466cc
adzuna:5405997103,"Technical Program Manager III, Hardware Compliance, Cloud AI Systems",Google,,0.4224,0.0,0.5873282700777054,0.7788007830714049,1.0,"program management, risk management, compliance","program management, risk management, compliance",,,,Skill match 0.00 | Contextual similarity 0.59 | Recency 0.78 | Seniority adj 1.00 | key=program management/risk management/compliance,,,,new,https://www.adzuna.com/details/5405997103?utm_medium=api&utm_source=e1a466cc
adzuna:5404181453,"Technical Program Manager III, Generative AI Serving Efficiency, Google Cloud",Google,,0.4027,0.0,0.6049674972891808,0.6065306597126334,1.0,"machine learning, program management, power bi, risk management","machine learning, program management, power bi, risk management",,,,Skill match 0.00 | Contextual similarity 0.60 | Recency 0.61 | Seniority adj 1.00 | key=machine learning/program management/power bi/risk management,,,,new,https://www.adzuna.com/details/5404181453?utm_medium=api&utm_source=e1a466cc
adzuna:5404874084,"Director, Technical Program Management, Strategy and Operations, Merchant Shopping (Mountain View)",Google Inc.,,0.4384,0.0,0.6330830454826355,0.7788007830714049,1.0,"program management, product management, stakeholder management, risk management","program management, product management, stakeholder management, risk management",,,,Skill match 0.00 | Contextual similarity 0.63 | Recency 0.78 | Seniority adj 1.00 | key=program management/product management/stakeholder management/risk management,,,,new,https://www.adzuna.com/details/5404874084?utm_medium=api&utm_source=e1a466cc
adzuna:5404330910,"Manager, Program & Product",Karius,,0.3876,0.0,0.5617971122264862,0.6065306597126334,1.0,,,,,,Skill match 0.00 | Contextual similarity 0.56 | Recency 0.61 | Seniority adj 1.00,,,,new,https://www.adzuna.com/details/5404330910?utm_medium=api&utm_source=e1a466cc
adzuna:5401476515,Project Management Job Training Program,Year Up United,,0.37,0.0,0.5689910054206848,0.4723665527410147,1.0,,,,,,Skill match 0.00 | Contextual similarity 0.57 | Recency 0.47 | Seniority adj 1.00,,,,new,https://www.adzuna.com/land/ad/5401476515?se=eNAelviU8BGiM5twZbwYxg&utm_medium=api&utm_source=e1a466cc&v=6AD50AF9C3735C729452146796E36638E3BDA39B
adzuna:5401476488,▷ Apply in 3 Minutes: Project Management Job Training Program,Year Up United,,0.37,0.0,0.5689910054206848,0.4723665527410147,1.0,,,,,,Skill match 0.00 | Contextual similarity 0.57 | Recency 0.47 | Seniority adj 1.00,,,,new,https://www.adzuna.com/land/ad/5401476488?se=eNAelviU8BGiM5twZbwYxg&utm_medium=api&utm_source=e1a466cc&v=6F20200E72A20137AF3917C0A0519C58FB911B9D
adzuna:5405013675,Management Development Program - Food & Beverage,Auberge du Soleil,,0.4409,0.0,0.6402920037508011,0.7788007830714049,1.0,forecasting,forecasting,,,,Skill match 0.00 | Contextual similarity 0.64 | Recency 0.78 | Seniority adj 1.00 | key=forecasting,,,,new,https://www.adzuna.com/details/5405013675?utm_medium=api&utm_source=e1a466cc
adzuna:5404673915,"Travel Nurse RN - NICU - Neonatal Intensive Care - $2,312 per week",ACI Health,,0.4004,0.0,0.524639343842864,0.7788007830714049,1.0,,,,,,Skill match 0.00 | Contextual similarity 0.52 | Recency 0.78 | Seniority adj 1.00,,,,new,https://www.adzuna.com/land/ad/5404673915?se=eNAelviU8BGiM5twZbwYxg&utm_medium=api&utm_source=e1a466cc&v=27AF8B1F2C1271423C2FEC93C31C76318729AC79
adzuna:5405031643,"Licensed Manager- LMFT, LCSW, LPCC",Source EQ,,0.4415,0.0,0.6419815570116043,0.7788007830714049,1.0,program management,program management,,,,Skill match 0.00 | Contextual similarity 0.64 | Recency 0.78 | Seniority adj 1.00 | key=program management,,,,new,https://www.adzuna.com/land/ad/5405031643?se=eNAelviU8BGiM5twZbwYxg&utm_medium=api&utm_source=e1a466cc&v=CDF746F42F032F626ED6905BF19C5B1AD3B277D7
adzuna:5401826094,Product Manager,OSI Engineering,,0.4039,0.0,0.6657024919986725,0.4723665527410147,1.0,product management,product management,,,,Skill match 0.00 | Contextual similarity 0.67 | Recency 0.47 | Seniority adj 1.00 | key=product management,,,,new,https://www.adzuna.com/land/ad/5401826094?se=eNAelviU8BGiM5twZbwYxg&utm_medium=api&utm_source=e1a466cc&v=B62C71DE33D745523F2412FCEB91C038939D836A
adzuna:5403366914,Engagement Leader,VDart Inc,,0.4249,0.0,0.6683867275714874,0.6065306597126334,1.0,"program management, stakeholder management, risk management","program management, stakeholder management, risk management",,,,Skill match 0.00 | Contextual similarity 0.67 | Recency 0.61 | Seniority adj 1.00 | key=program management/stakeholder management/risk management,,,,new,https://www.adzuna.com/details/5403366914?utm_medium=api&utm_source=e1a466cc
adzuna:5405075905,w2 Power BI Developer / Data Analyst,Kanak Elite Services Inc,,0.4348,0.0,0.6229167953133583,0.7788007830714049,1.0,"power bi, data analysis","power bi, data analysis",,,,Skill match 0.00 | Contextual similarity 0.62 | Recency 0.78 | Seniority adj 1.00 | key=power bi/data analysis,,,,new,https://www.adzuna.com/details/5405075905?utm_medium=api&utm_source=e1a466cc
adzuna:5401640536,Senior Manager Wafer Fab Technology,Renesas Electronics,,0.4201,0.0,0.7121117115020752,0.4723665527410147,1.0,"stakeholder management, program management, risk management","stakeholder management, program management, risk management",,,,Skill match 0.00 | Contextual similarity 0.71 | Recency 0.47 | Seniority adj 1.00 | key=stakeholder management/program management/risk management,,,,new,https://www.adzuna.com/details/5401640536?utm_medium=api&utm_source=e1a466cc
adzuna:5406056873,Lead Case Manager- IHP,Amigos de Guadalupe,,0.4297,0.0,0.6082054227590561,0.7788007830714049,1.0,security,security,,,,Skill match 0.00 | Contextual similarity 0.61 | Recency 0.78 | Seniority adj 1.00 | key=security,,,,new,https://www.adzuna.com/details/5406056873?utm_medium=api&utm_source=e1a466cc
adzuna:5403370846,Permanent Substitue Teacher,Spectrum Center Schools and Programs,,0.3977,0.0,0.590765617787838,0.6065306597126334,1.0,excel,excel,,,,Skill match 0.00 | Contextual similarity 0.59 | Recency 0.61 | Seniority adj 1.00 | key=excel,,,,new,https://www.adzuna.com/details/5403370846?utm_medium=api&utm_source=e1a466cc
adzuna:5404297569,Permanent Substitue Teacher,Spectrum Center Schools and Programs,,0.3977,0.0,0.590765617787838,0.6065306597126334,1.0,excel,excel,,,,Skill match 0.00 | Contextual similarity 0.59 | Recency 0.61 | Seniority adj 1.00 | key=excel,,,,new,https://www.adzuna.com/details/5404297569?utm_medium=api&utm_source=e1a466cc
adzuna:5404289615,Commercial Engagement Team Part-Time Reservist,Defense Innovation Unit,,0.4098,0.0,0.6251526772975922,0.6065306597126334,1.0,,,,,,Skill match 0.00 | Contextual similarity 0.63 | Recency 0.61 | Seniority adj 1.00,,,,new,https://www.adzuna.com/details/5404289615?utm_medium=api&utm_source=e1a466cc
adzuna:5401640562,Principal Product Manager,Palo Alto Networks,,0.4099,0.0,0.6829086244106293,0.4723665527410147,1.0,customer success,customer success,,,,Skill match 0.00 | Contextual similarity 0.68 | Recency 0.47 | Seniority adj 1.00 | key=customer success,,,,new,https://www.adzuna.com/details/5401640562?utm_medium=api&utm_source=e1a466cc
adzuna:5401672606,Lead PMO,Noblesoft Technologies,,0.4181,0.0,0.7065231204032898,0.4723665527410147,1.0,"financial analysis, power bi, program management, data analysis, product management, risk management, data modeling, tableau, excel, agile, monitoring","financial analysis, power bi, program management, data analysis, product management, risk management, data modeling, tableau, excel, agile, monitoring",,,,Skill match 0.00 | Contextual similarity 0.71 | Recency 0.47 | Seniority adj 1.00 | key=financial analysis/power bi/program management/data analysis/product management,,,,new,https://www.adzuna.com/details/5401672606?utm_medium=api&utm_source=e1a466cc
adzuna:5404289614,Navy Part-Time SELRES Reservist,Defense Innovation Unit,,0.4092,0.0,0.6235894337296486,0.6065306597126334,1.0,,,,,,Skill match 0.00 | Contextual similarity 0.62 | Recency 0.61 | Seniority adj 1.00,,,,new,https://www.adzuna.com/details/5404289614?utm_medium=api&utm_source=e1a466cc
adzuna:5403125519,"Senior Staff UX Designer, Search",Google,,0.3835,0.0,0.5501241385936737,0.6065306597126334,1.0,,,,,,Skill match 0.00 | Contextual similarity 0.55 | Recency 0.61 | Seniority adj 1.00,,,,new,https://www.adzuna.com/land/ad/5403125519?se=eNAelviU8BGiM5twZbwYxg&utm_medium=api&utm_source=e1a466cc&v=F0116E3FB7CF08AAFD62DA89E7B6B746CCC1229B
adzuna:5406051163,Purchasing Analyst,Premier Staffing Solution,,0.4602,0.0,0.6953103095293045,0.7788007830714049,1.0,"program management, stakeholder management, risk management","program management, stakeholder management, risk management",,,,Skill match 0.00 | Contextual similarity 0.70 | Recency 0.78 | Seniority adj 1.00 | key=program management/stakeholder management/risk management,,,,new,https://www.adzuna.com/details/5406051163?utm_medium=api&utm_source=e1a466cc
adzuna:5401803932,"▷ ($109,000.00 - $185,000.00 per year) Lead Commercial Development Manager",Exact Sciences,,0.4053,0.0,0.6699798107147217,0.4723665527410147,1.0,,,,,,Skill match 0.00 | Contextual similarity 0.67 | Recency 0.47 | Seniority adj 1.00,,,,new,https://www.adzuna.com/land/ad/5401803932?se=eNAelviU8BGiM5twZbwYxg&utm_medium=api&utm_source=e1a466cc&v=2BBD433EDC742BAE06969A8A7ECD38B56E3D1A72
